node_id,level1,leaf_id,layer_id,flow,node_name,layer_name,short_name
1,1,455,1,3.15958e-4,ASV_00001,NUDC,UK1
1,6,43,2,3.27222e-4,ASV_00001,Park,UK2
1,1,815,3,3.53129e-5,ASV_00001,Bian,IT1
1,8,4,5,2.86295e-5,ASV_00001,Gand,IT3
2,1,287,1,4.34133e-4,ASV_00002,NUDC,UK1
2,3,3,2,9.42661e-4,ASV_00002,Park,UK2
2,1,559,3,2.56884e-4,ASV_00002,Bian,IT1
2,2,177,4,5.8878e-4,ASV_00002,Fran,IT2
2,2,516,5,1.83191e-4,ASV_00002,Gand,IT3
2,4,154,7,3.33803e-4,ASV_00002,Raab,SE1
3,4,233,7,2.44387e-4,ASV_00003,Raab,SE1
4,4,434,7,5.40696e-5,ASV_00004,Raab,SE1
5,1,112,1,7.05536e-4,ASV_00005,NUDC,UK1
5,3,81,2,5.67612e-4,ASV_00005,Park,UK2
5,1,338,3,3.85137e-4,ASV_00005,Bian,IT1
5,2,278,4,4.40104e-4,ASV_00005,Fran,IT2
5,2,609,5,5.43151e-5,ASV_00005,Gand,IT3
6,4,435,7,5.40696e-5,ASV_00006,Raab,SE1
7,1,738,3,1.18707e-4,ASV_00007,Bian,IT1
7,8,3,5,2.871e-5,ASV_00007,Gand,IT3
7,5,220,6,1.51123e-4,ASV_00007,Mink,FI1
7,4,52,7,5.85343e-4,ASV_00007,Raab,SE1
8,1,512,1,2.83451e-4,ASV_00008,NUDC,UK1
8,1,265,3,4.5151e-4,ASV_00008,Bian,IT1
8,9,1,5,8.07159e-6,ASV_00008,Gand,IT3
8,10,2,6,5.82579e-6,ASV_00008,Mink,FI1
8,4,354,7,1.51197e-4,ASV_00008,Raab,SE1
9,1,841,1,2.14146e-5,ASV_00009,NUDC,UK1
9,7,4,2,4.15189e-5,ASV_00009,Park,UK2
9,1,787,3,5.50867e-5,ASV_00009,Bian,IT1
9,2,604,4,5.69852e-5,ASV_00009,Fran,IT2
9,8,1,5,3.27413e-5,ASV_00009,Gand,IT3
9,10,1,6,8.95941e-6,ASV_00009,Mink,FI1
9,4,93,7,4.50091e-4,ASV_00009,Raab,SE1
10,1,281,1,4.37657e-4,ASV_00010,NUDC,UK1
10,3,346,2,1.23673e-4,ASV_00010,Park,UK2
10,1,304,3,4.16416e-4,ASV_00010,Bian,IT1
10,2,651,4,2.70567e-5,ASV_00010,Fran,IT2
10,4,298,7,1.86901e-4,ASV_00010,Raab,SE1
11,1,553,1,2.61579e-4,ASV_00011,NUDC,UK1
11,3,173,2,3.30927e-4,ASV_00011,Park,UK2
11,1,317,3,4.03224e-4,ASV_00011,Bian,IT1
11,2,642,4,3.52392e-5,ASV_00011,Fran,IT2
11,9,2,5,7.11968e-6,ASV_00011,Gand,IT3
11,4,304,7,1.82698e-4,ASV_00011,Raab,SE1
12,1,819,1,3.35426e-5,ASV_00012,NUDC,UK1
12,1,831,3,2.66636e-5,ASV_00012,Bian,IT1
12,2,438,4,2.62674e-4,ASV_00012,Fran,IT2
12,5,297,6,2.73698e-5,ASV_00012,Mink,FI1
12,4,6,7,8.46516e-4,ASV_00012,Raab,SE1
13,1,185,1,5.7588e-4,ASV_00013,NUDC,UK1
13,3,363,2,9.49412e-5,ASV_00013,Park,UK2
13,1,530,3,2.75485e-4,ASV_00013,Bian,IT1
13,2,602,4,5.74433e-5,ASV_00013,Fran,IT2
13,2,632,5,3.92476e-5,ASV_00013,Gand,IT3
13,5,80,6,3.05287e-4,ASV_00013,Mink,FI1
13,4,62,7,5.54398e-4,ASV_00013,Raab,SE1
14,1,147,1,6.48198e-4,ASV_00014,NUDC,UK1
14,3,82,2,5.65132e-4,ASV_00014,Park,UK2
14,1,358,3,3.73659e-4,ASV_00014,Bian,IT1
14,2,547,4,1.28332e-4,ASV_00014,Fran,IT2
15,1,133,1,6.61565e-4,ASV_00015,NUDC,UK1
15,3,80,2,5.70017e-4,ASV_00015,Park,UK2
15,1,433,3,3.28753e-4,ASV_00015,Bian,IT1
15,2,170,4,5.99321e-4,ASV_00015,Fran,IT2
15,2,600,5,5.79956e-5,ASV_00015,Gand,IT3
16,1,318,1,4.03187e-4,ASV_00016,NUDC,UK1
16,3,2,2,9.43245e-4,ASV_00016,Park,UK2
16,2,157,4,6.11778e-4,ASV_00016,Fran,IT2
16,2,559,5,1.08134e-4,ASV_00016,Gand,IT3
16,5,291,6,4.30003e-5,ASV_00016,Mink,FI1
16,4,73,7,5.15149e-4,ASV_00016,Raab,SE1
17,1,152,1,6.36478e-4,ASV_00017,NUDC,UK1
17,6,67,2,2.85813e-4,ASV_00017,Park,UK2
17,1,526,3,2.77258e-4,ASV_00017,Bian,IT1
17,2,189,4,5.70132e-4,ASV_00017,Fran,IT2
17,1,804,5,4.15442e-5,ASV_00017,Gand,IT3
18,1,46,1,8.47545e-4,ASV_00018,NUDC,UK1
18,3,39,2,7.24218e-4,ASV_00018,Park,UK2
18,1,255,3,4.71232e-4,ASV_00018,Bian,IT1
18,2,153,4,6.19274e-4,ASV_00018,Fran,IT2
18,2,681,5,9.83415e-6,ASV_00018,Gand,IT3
18,5,285,6,5.45859e-5,ASV_00018,Mink,FI1
19,1,762,1,7.56808e-5,ASV_00019,NUDC,UK1
19,1,539,3,2.70403e-4,ASV_00019,Bian,IT1
19,2,598,4,5.82042e-5,ASV_00019,Fran,IT2
19,2,593,5,6.09446e-5,ASV_00019,Gand,IT3
19,5,265,6,8.1469e-5,ASV_00019,Mink,FI1
19,4,333,7,1.63593e-4,ASV_00019,Raab,SE1
20,7,2,2,6.87897e-5,ASV_00020,Park,UK2
20,7,5,5,1.49792e-5,ASV_00020,Gand,IT3
20,5,29,6,3.83028e-4,ASV_00020,Mink,FI1
20,4,47,7,5.97774e-4,ASV_00020,Raab,SE1
21,1,109,1,7.07953e-4,ASV_00021,NUDC,UK1
21,3,19,2,8.22525e-4,ASV_00021,Park,UK2
21,2,51,4,8.38643e-4,ASV_00021,Fran,IT2
21,2,561,5,1.0625e-4,ASV_00021,Gand,IT3
21,4,455,7,5.90674e-6,ASV_00021,Raab,SE1
22,1,628,3,2.12976e-4,ASV_00022,Bian,IT1
22,8,6,5,2.7809e-5,ASV_00022,Gand,IT3
22,4,10,7,8.01487e-4,ASV_00022,Raab,SE1
23,1,657,1,1.9838e-4,ASV_00023,NUDC,UK1
23,1,698,3,1.66656e-4,ASV_00023,Bian,IT1
23,2,621,5,4.48516e-5,ASV_00023,Gand,IT3
23,4,430,7,5.92067e-5,ASV_00023,Raab,SE1
24,1,85,1,7.53775e-4,ASV_00024,NUDC,UK1
24,3,343,2,1.28055e-4,ASV_00024,Park,UK2
24,1,425,3,3.30983e-4,ASV_00024,Bian,IT1
24,2,356,4,3.42063e-4,ASV_00024,Fran,IT2
24,1,811,5,3.61356e-5,ASV_00024,Gand,IT3
24,5,206,6,1.66876e-4,ASV_00024,Mink,FI1
24,4,58,7,5.67988e-4,ASV_00024,Raab,SE1
25,1,310,1,4.09796e-4,ASV_00025,NUDC,UK1
25,1,610,3,2.21742e-4,ASV_00025,Bian,IT1
25,2,199,4,5.55716e-4,ASV_00025,Fran,IT2
25,1,759,5,8.24203e-5,ASV_00025,Gand,IT3
26,1,300,1,4.22663e-4,ASV_00026,NUDC,UK1
26,1,312,3,4.08319e-4,ASV_00026,Bian,IT1
26,2,13,4,0.00102435,ASV_00026,Fran,IT2
26,2,560,5,1.06728e-4,ASV_00026,Gand,IT3
26,4,43,7,6.17773e-4,ASV_00026,Raab,SE1
27,4,456,7,5.26267e-6,ASV_00027,Raab,SE1
28,1,812,1,3.60652e-5,ASV_00028,NUDC,UK1
28,1,761,3,7.7346e-5,ASV_00028,Bian,IT1
28,5,272,6,7.24051e-5,ASV_00028,Mink,FI1
28,4,25,7,7.05585e-4,ASV_00028,Raab,SE1
29,1,823,1,2.99368e-5,ASV_00029,NUDC,UK1
29,1,401,3,3.44488e-4,ASV_00029,Bian,IT1
29,8,2,5,3.01619e-5,ASV_00029,Gand,IT3
29,5,243,6,1.26817e-4,ASV_00029,Mink,FI1
29,4,117,7,3.91425e-4,ASV_00029,Raab,SE1
30,1,31,1,9.1354e-4,ASV_00030,NUDC,UK1
30,3,143,2,3.96299e-4,ASV_00030,Park,UK2
30,1,323,3,3.96838e-4,ASV_00030,Bian,IT1
30,2,94,4,7.44817e-4,ASV_00030,Fran,IT2
30,2,678,5,1.28677e-5,ASV_00030,Gand,IT3
30,4,20,7,7.29706e-4,ASV_00030,Raab,SE1
31,1,457,1,3.14883e-4,ASV_00031,NUDC,UK1
31,3,377,2,3.87968e-5,ASV_00031,Park,UK2
31,1,540,3,2.68417e-4,ASV_00031,Bian,IT1
31,2,387,4,3.08194e-4,ASV_00031,Fran,IT2
31,2,646,5,3.29491e-5,ASV_00031,Gand,IT3
31,5,286,6,5.41594e-5,ASV_00031,Mink,FI1
31,4,175,7,3.06746e-4,ASV_00031,Raab,SE1
32,1,24,1,9.36516e-4,ASV_00032,NUDC,UK1
32,3,182,2,3.15539e-4,ASV_00032,Park,UK2
32,1,507,3,2.86733e-4,ASV_00032,Bian,IT1
32,2,9,4,0.00106849,ASV_00032,Fran,IT2
32,2,542,5,1.36777e-4,ASV_00032,Gand,IT3
32,4,429,7,5.92435e-5,ASV_00032,Raab,SE1
33,1,659,1,1.96542e-4,ASV_00033,NUDC,UK1
33,6,214,2,1.01399e-4,ASV_00033,Park,UK2
33,1,351,3,3.77471e-4,ASV_00033,Bian,IT1
33,2,425,4,2.73329e-4,ASV_00033,Fran,IT2
33,1,825,5,2.9134e-5,ASV_00033,Gand,IT3
33,4,102,7,4.12417e-4,ASV_00033,Raab,SE1
34,1,162,1,6.22146e-4,ASV_00034,NUDC,UK1
34,6,230,2,5.20528e-5,ASV_00034,Park,UK2
34,1,772,3,7.21075e-5,ASV_00034,Bian,IT1
34,2,274,4,4.44569e-4,ASV_00034,Fran,IT2
34,2,623,5,4.33334e-5,ASV_00034,Gand,IT3
34,5,48,6,3.48658e-4,ASV_00034,Mink,FI1
35,1,724,1,1.32115e-4,ASV_00035,NUDC,UK1
35,6,57,2,3.00667e-4,ASV_00035,Park,UK2
35,1,818,3,3.38144e-5,ASV_00035,Bian,IT1
35,2,534,4,1.46759e-4,ASV_00035,Fran,IT2
35,1,848,5,1.67866e-5,ASV_00035,Gand,IT3
35,5,75,6,3.13304e-4,ASV_00035,Mink,FI1
35,4,67,7,5.39463e-4,ASV_00035,Raab,SE1
36,1,163,1,6.2006e-4,ASV_00036,NUDC,UK1
36,3,52,2,6.71451e-4,ASV_00036,Park,UK2
36,1,335,3,3.86699e-4,ASV_00036,Bian,IT1
36,2,61,4,8.14952e-4,ASV_00036,Fran,IT2
36,2,597,5,5.85351e-5,ASV_00036,Gand,IT3
36,4,24,7,7.10009e-4,ASV_00036,Raab,SE1
37,1,214,1,5.28152e-4,ASV_00037,NUDC,UK1
37,6,1,2,5.97446e-4,ASV_00037,Park,UK2
37,1,647,3,2.03238e-4,ASV_00037,Bian,IT1
37,2,444,4,2.57628e-4,ASV_00037,Fran,IT2
37,1,756,5,8.49341e-5,ASV_00037,Gand,IT3
37,4,443,7,4.21547e-5,ASV_00037,Raab,SE1
38,1,391,1,3.48915e-4,ASV_00038,NUDC,UK1
38,6,154,2,1.76479e-4,ASV_00038,Park,UK2
38,1,630,3,2.12037e-4,ASV_00038,Bian,IT1
38,2,255,4,4.68041e-4,ASV_00038,Fran,IT2
38,1,778,5,6.76136e-5,ASV_00038,Gand,IT3
39,1,294,1,4.2542e-4,ASV_00039,NUDC,UK1
39,3,46,2,6.92283e-4,ASV_00039,Park,UK2
39,2,403,4,2.93526e-4,ASV_00039,Fran,IT2
39,5,228,6,1.43286e-4,ASV_00039,Mink,FI1
39,4,182,7,2.97637e-4,ASV_00039,Raab,SE1
40,1,845,1,1.83518e-5,ASV_00040,NUDC,UK1
40,3,345,2,1.23823e-4,ASV_00040,Park,UK2
40,1,344,3,3.81529e-4,ASV_00040,Bian,IT1
40,2,592,4,6.09493e-5,ASV_00040,Fran,IT2
40,2,639,5,3.73141e-5,ASV_00040,Gand,IT3
40,5,302,6,6.40995e-6,ASV_00040,Mink,FI1
40,4,44,7,6.11041e-4,ASV_00040,Raab,SE1
41,1,466,1,3.0698e-4,ASV_00041,NUDC,UK1
41,6,29,2,3.44841e-4,ASV_00041,Park,UK2
41,1,794,3,4.78236e-5,ASV_00041,Bian,IT1
41,2,309,4,4.00351e-4,ASV_00041,Fran,IT2
41,1,767,5,7.31432e-5,ASV_00041,Gand,IT3
41,4,353,7,1.51653e-4,ASV_00041,Raab,SE1
42,1,107,1,7.11969e-4,ASV_00042,NUDC,UK1
42,3,353,2,1.10923e-4,ASV_00042,Park,UK2
42,1,751,3,9.37814e-5,ASV_00042,Bian,IT1
42,2,645,4,3.4212e-5,ASV_00042,Fran,IT2
42,1,728,5,1.29162e-4,ASV_00042,Gand,IT3
42,5,193,6,1.90084e-4,ASV_00042,Mink,FI1
42,4,35,7,6.61766e-4,ASV_00042,Raab,SE1
43,1,151,1,6.39878e-4,ASV_00043,NUDC,UK1
43,6,47,2,3.19728e-4,ASV_00043,Park,UK2
43,1,511,3,2.83775e-4,ASV_00043,Bian,IT1
43,2,135,4,6.5221e-4,ASV_00043,Fran,IT2
43,1,773,5,7.14731e-5,ASV_00043,Gand,IT3
44,1,58,1,8.323e-4,ASV_00044,NUDC,UK1
44,3,365,2,8.86198e-5,ASV_00044,Park,UK2
44,1,807,3,3.88675e-5,ASV_00044,Bian,IT1
44,2,549,4,1.25547e-4,ASV_00044,Fran,IT2
44,1,832,5,2.64868e-5,ASV_00044,Gand,IT3
44,5,38,6,3.6827e-4,ASV_00044,Mink,FI1
44,4,31,7,6.7007e-4,ASV_00044,Raab,SE1
45,1,21,1,9.42059e-4,ASV_00045,NUDC,UK1
45,6,94,2,2.51217e-4,ASV_00045,Park,UK2
45,1,604,3,2.24686e-4,ASV_00045,Bian,IT1
45,2,8,4,0.0010735,ASV_00045,Fran,IT2
45,5,2,6,4.63583e-4,ASV_00045,Mink,FI1
45,4,79,7,4.94978e-4,ASV_00045,Raab,SE1
46,1,242,1,4.81635e-4,ASV_00046,NUDC,UK1
46,1,736,3,1.21777e-4,ASV_00046,Bian,IT1
46,5,251,6,1.15277e-4,ASV_00046,Mink,FI1
46,4,40,7,6.27027e-4,ASV_00046,Raab,SE1
47,1,619,1,2.16594e-4,ASV_00047,NUDC,UK1
47,1,663,3,1.94877e-4,ASV_00047,Bian,IT1
47,2,498,4,2.10206e-4,ASV_00047,Fran,IT2
47,1,798,5,4.28518e-5,ASV_00047,Gand,IT3
48,1,428,1,3.298e-4,ASV_00048,NUDC,UK1
48,3,53,2,6.70719e-4,ASV_00048,Park,UK2
48,1,708,3,1.56302e-4,ASV_00048,Bian,IT1
48,2,212,4,5.46168e-4,ASV_00048,Fran,IT2
48,2,537,5,1.44413e-4,ASV_00048,Gand,IT3
48,5,303,6,5.77149e-6,ASV_00048,Mink,FI1
48,4,85,7,4.61102e-4,ASV_00048,Raab,SE1
49,1,65,1,8.09863e-4,ASV_00049,NUDC,UK1
49,3,129,2,4.37026e-4,ASV_00049,Park,UK2
49,1,394,3,3.47662e-4,ASV_00049,Bian,IT1
49,2,491,4,2.16285e-4,ASV_00049,Fran,IT2
49,2,588,5,6.64817e-5,ASV_00049,Gand,IT3
49,4,153,7,3.3385e-4,ASV_00049,Raab,SE1
50,1,137,1,6.59104e-4,ASV_00050,NUDC,UK1
50,3,4,2,9.0715e-4,ASV_00050,Park,UK2
50,2,140,4,6.37814e-4,ASV_00050,Fran,IT2
50,2,550,5,1.24891e-4,ASV_00050,Gand,IT3
50,5,290,6,4.39713e-5,ASV_00050,Mink,FI1
50,4,302,7,1.85916e-4,ASV_00050,Raab,SE1
51,1,4,1,0.00102807,ASV_00051,NUDC,UK1
51,3,106,2,4.94164e-4,ASV_00051,Park,UK2
51,1,330,3,3.91652e-4,ASV_00051,Bian,IT1
51,2,663,4,2.1006e-5,ASV_00051,Fran,IT2
51,2,653,5,2.67196e-5,ASV_00051,Gand,IT3
51,5,51,6,3.45907e-4,ASV_00051,Mink,FI1
51,4,50,7,5.8702e-4,ASV_00051,Raab,SE1
52,1,554,1,2.61345e-4,ASV_00052,NUDC,UK1
52,3,44,2,6.99411e-4,ASV_00052,Park,UK2
52,2,511,4,1.93132e-4,ASV_00052,Fran,IT2
52,2,579,5,7.92305e-5,ASV_00052,Gand,IT3
52,5,305,6,4.14855e-6,ASV_00052,Mink,FI1
52,4,228,7,2.46816e-4,ASV_00052,Raab,SE1
53,1,6,1,0.00101986,ASV_00053,NUDC,UK1
53,1,352,3,3.77081e-4,ASV_00053,Bian,IT1
53,2,5,4,0.00112869,ASV_00053,Fran,IT2
53,2,650,5,2.71876e-5,ASV_00053,Gand,IT3
53,5,46,6,3.54119e-4,ASV_00053,Mink,FI1
53,4,71,7,5.26526e-4,ASV_00053,Raab,SE1
54,1,5,1,0.00102156,ASV_00054,NUDC,UK1
54,3,352,2,1.10943e-4,ASV_00054,Park,UK2
54,1,272,3,4.42385e-4,ASV_00054,Bian,IT1
54,2,484,4,2.18304e-4,ASV_00054,Fran,IT2
54,1,834,5,2.5639e-5,ASV_00054,Gand,IT3
54,5,20,6,3.99533e-4,ASV_00054,Mink,FI1
54,4,8,7,8.24349e-4,ASV_00054,Raab,SE1
55,1,9,1,9.94876e-4,ASV_00055,NUDC,UK1
55,6,104,2,2.35528e-4,ASV_00055,Park,UK2
55,1,325,3,3.96056e-4,ASV_00055,Bian,IT1
55,2,3,4,0.00115056,ASV_00055,Fran,IT2
55,2,546,5,1.29017e-4,ASV_00055,Gand,IT3
55,5,13,6,4.24256e-4,ASV_00055,Mink,FI1
55,4,256,7,2.22833e-4,ASV_00055,Raab,SE1
56,1,61,1,8.26808e-4,ASV_00056,NUDC,UK1
56,3,72,2,6.04035e-4,ASV_00056,Park,UK2
56,1,334,3,3.86789e-4,ASV_00056,Bian,IT1
56,2,48,4,8.46452e-4,ASV_00056,Fran,IT2
56,2,647,5,3.05101e-5,ASV_00056,Gand,IT3
56,4,1,7,9.08558e-4,ASV_00056,Raab,SE1
57,1,10,1,9.9462e-4,ASV_00057,NUDC,UK1
57,3,25,2,7.91389e-4,ASV_00057,Park,UK2
57,1,336,3,3.86159e-4,ASV_00057,Bian,IT1
57,2,244,4,4.8982e-4,ASV_00057,Fran,IT2
57,2,577,5,8.0159e-5,ASV_00057,Gand,IT3
57,5,301,6,1.23135e-5,ASV_00057,Mink,FI1
57,4,17,7,7.53131e-4,ASV_00057,Raab,SE1
58,1,206,1,5.43199e-4,ASV_00058,NUDC,UK1
58,3,73,2,5.99472e-4,ASV_00058,Park,UK2
58,1,645,3,2.04195e-4,ASV_00058,Bian,IT1
58,2,31,4,9.34173e-4,ASV_00058,Fran,IT2
58,1,827,5,2.7412e-5,ASV_00058,Gand,IT3
58,5,85,6,2.9739e-4,ASV_00058,Mink,FI1
58,4,379,7,1.31241e-4,ASV_00058,Raab,SE1
59,1,83,1,7.5901e-4,ASV_00059,NUDC,UK1
59,3,18,2,8.27687e-4,ASV_00059,Park,UK2
59,1,404,3,3.43631e-4,ASV_00059,Bian,IT1
59,2,148,4,6.26332e-4,ASV_00059,Fran,IT2
59,2,557,5,1.09628e-4,ASV_00059,Gand,IT3
59,5,281,6,5.75099e-5,ASV_00059,Mink,FI1
59,4,22,7,7.216e-4,ASV_00059,Raab,SE1
60,1,140,1,6.57849e-4,ASV_00060,NUDC,UK1
60,3,14,2,8.39665e-4,ASV_00060,Park,UK2
60,2,248,4,4.7724e-4,ASV_00060,Fran,IT2
60,5,3,6,4.52408e-4,ASV_00060,Mink,FI1
60,4,390,7,1.23487e-4,ASV_00060,Raab,SE1
61,1,227,1,5.06727e-4,ASV_00061,NUDC,UK1
61,3,10,2,8.6531e-4,ASV_00061,Park,UK2
61,2,389,4,3.07261e-4,ASV_00061,Fran,IT2
61,5,295,6,3.25593e-5,ASV_00061,Mink,FI1
61,4,55,7,5.82728e-4,ASV_00061,Raab,SE1
62,1,611,1,2.21238e-4,ASV_00062,NUDC,UK1
62,7,1,2,1.09533e-4,ASV_00062,Park,UK2
62,1,675,3,1.88285e-4,ASV_00062,Bian,IT1
62,2,364,4,3.35092e-4,ASV_00062,Fran,IT2
62,1,795,5,4.70532e-5,ASV_00062,Gand,IT3
62,4,351,7,1.55078e-4,ASV_00062,Raab,SE1
63,1,45,1,8.51606e-4,ASV_00063,NUDC,UK1
63,3,141,2,3.99712e-4,ASV_00063,Park,UK2
63,1,349,3,3.78242e-4,ASV_00063,Bian,IT1
63,2,26,4,9.6671e-4,ASV_00063,Fran,IT2
63,2,566,5,9.97269e-5,ASV_00063,Gand,IT3
63,5,170,6,2.10407e-4,ASV_00063,Mink,FI1
63,4,48,7,5.93639e-4,ASV_00063,Raab,SE1
64,1,101,1,7.3317e-4,ASV_00064,NUDC,UK1
64,6,21,2,3.90548e-4,ASV_00064,Park,UK2
64,1,741,3,1.10411e-4,ASV_00064,Bian,IT1
64,2,96,4,7.42833e-4,ASV_00064,Fran,IT2
64,1,847,5,1.69172e-5,ASV_00064,Gand,IT3
64,5,107,6,2.63791e-4,ASV_00064,Mink,FI1
64,4,204,7,2.75642e-4,ASV_00064,Raab,SE1
65,1,501,1,2.88881e-4,ASV_00065,NUDC,UK1
65,1,690,3,1.79279e-4,ASV_00065,Bian,IT1
65,2,374,4,3.2745e-4,ASV_00065,Fran,IT2
65,1,792,5,5.03175e-5,ASV_00065,Gand,IT3
66,1,231,1,4.99514e-4,ASV_00066,NUDC,UK1
66,3,24,2,7.96025e-4,ASV_00066,Park,UK2
66,2,409,4,2.91819e-4,ASV_00066,Fran,IT2
66,5,6,6,4.41596e-4,ASV_00066,Mink,FI1
66,4,7,7,8.41782e-4,ASV_00066,Raab,SE1
67,1,444,3,3.2172e-4,ASV_00067,Bian,IT1
67,2,533,4,1.47044e-4,ASV_00067,Fran,IT2
67,8,5,5,2.82383e-5,ASV_00067,Gand,IT3
67,4,250,7,2.25667e-4,ASV_00067,Raab,SE1
68,1,180,1,5.82803e-4,ASV_00068,NUDC,UK1
68,6,184,2,1.43691e-4,ASV_00068,Park,UK2
68,1,674,3,1.88607e-4,ASV_00068,Bian,IT1
68,2,121,4,6.89331e-4,ASV_00068,Fran,IT2
68,2,558,5,1.08429e-4,ASV_00068,Gand,IT3
69,1,331,1,3.89432e-4,ASV_00069,NUDC,UK1
69,3,7,2,8.88749e-4,ASV_00069,Park,UK2
69,2,219,4,5.14771e-4,ASV_00069,Fran,IT2
69,2,636,5,3.82389e-5,ASV_00069,Gand,IT3
69,5,239,6,1.32326e-4,ASV_00069,Mink,FI1
69,4,200,7,2.80412e-4,ASV_00069,Raab,SE1
70,1,89,1,7.47162e-4,ASV_00070,NUDC,UK1
70,6,119,2,2.17198e-4,ASV_00070,Park,UK2
70,1,337,3,3.85824e-4,ASV_00070,Bian,IT1
70,2,73,4,7.86389e-4,ASV_00070,Fran,IT2
70,1,790,5,5.36928e-5,ASV_00070,Gand,IT3
70,5,49,6,3.47146e-4,ASV_00070,Mink,FI1
70,4,57,7,5.80995e-4,ASV_00070,Raab,SE1
71,1,187,1,5.70938e-4,ASV_00071,NUDC,UK1
71,3,59,2,6.47127e-4,ASV_00071,Park,UK2
71,1,315,3,4.0449e-4,ASV_00071,Bian,IT1
71,2,107,4,7.11382e-4,ASV_00071,Fran,IT2
71,2,538,5,1.42671e-4,ASV_00071,Gand,IT3
71,5,12,6,4.2468e-4,ASV_00071,Mink,FI1
71,4,19,7,7.39775e-4,ASV_00071,Raab,SE1
72,1,313,1,4.07621e-4,ASV_00072,NUDC,UK1
72,3,31,2,7.40584e-4,ASV_00072,Park,UK2
72,2,319,4,3.87171e-4,ASV_00072,Fran,IT2
73,1,161,1,6.24434e-4,ASV_00073,NUDC,UK1
73,6,54,2,3.03726e-4,ASV_00073,Park,UK2
73,1,522,3,2.80518e-4,ASV_00073,Bian,IT1
73,2,182,4,5.79844e-4,ASV_00073,Fran,IT2
73,1,766,5,7.31496e-5,ASV_00073,Gand,IT3
74,1,371,1,3.61238e-4,ASV_00074,NUDC,UK1
74,6,136,2,1.89469e-4,ASV_00074,Park,UK2
74,2,334,4,3.60458e-4,ASV_00074,Fran,IT2
74,4,274,7,2.02259e-4,ASV_00074,Raab,SE1
75,1,278,1,4.3998e-4,ASV_00075,NUDC,UK1
75,6,112,2,2.22772e-4,ASV_00075,Park,UK2
75,1,524,3,2.779e-4,ASV_00075,Bian,IT1
75,2,237,4,4.94086e-4,ASV_00075,Fran,IT2
75,1,791,5,5.36547e-5,ASV_00075,Gand,IT3
76,1,217,1,5.21197e-4,ASV_00076,NUDC,UK1
76,3,12,2,8.41102e-4,ASV_00076,Park,UK2
76,1,390,3,3.49128e-4,ASV_00076,Bian,IT1
76,2,143,4,6.36395e-4,ASV_00076,Fran,IT2
76,2,530,5,1.50808e-4,ASV_00076,Gand,IT3
76,5,56,6,3.36282e-4,ASV_00076,Mink,FI1
76,4,88,7,4.56986e-4,ASV_00076,Raab,SE1
77,1,673,3,1.88943e-4,ASV_00077,Bian,IT1
77,2,243,4,4.91476e-4,ASV_00077,Fran,IT2
77,1,800,5,4.24872e-5,ASV_00077,Gand,IT3
78,1,70,1,8.00917e-4,ASV_00078,NUDC,UK1
78,6,188,2,1.40253e-4,ASV_00078,Park,UK2
78,1,322,3,3.98891e-4,ASV_00078,Bian,IT1
78,2,595,5,5.98561e-5,ASV_00078,Gand,IT3
78,5,55,6,3.37848e-4,ASV_00078,Mink,FI1
78,4,86,7,4.58094e-4,ASV_00078,Raab,SE1
79,1,105,1,7.24172e-4,ASV_00079,NUDC,UK1
79,6,50,2,3.0965e-4,ASV_00079,Park,UK2
79,1,509,3,2.84412e-4,ASV_00079,Bian,IT1
79,2,67,4,7.96474e-4,ASV_00079,Fran,IT2
79,1,789,5,5.40128e-5,ASV_00079,Gand,IT3
80,1,235,1,4.91172e-4,ASV_00080,NUDC,UK1
80,3,66,2,6.16638e-4,ASV_00080,Park,UK2
80,2,202,4,5.5272e-4,ASV_00080,Fran,IT2
80,2,571,5,8.92163e-5,ASV_00080,Gand,IT3
80,5,87,6,2.86831e-4,ASV_00080,Mink,FI1
80,4,318,7,1.72226e-4,ASV_00080,Raab,SE1
81,1,78,1,7.70086e-4,ASV_00081,NUDC,UK1
81,6,41,2,3.27828e-4,ASV_00081,Park,UK2
81,1,348,3,3.78451e-4,ASV_00081,Bian,IT1
81,2,77,4,7.85036e-4,ASV_00081,Fran,IT2
81,2,524,5,1.69898e-4,ASV_00081,Gand,IT3
81,5,111,6,2.55582e-4,ASV_00081,Mink,FI1
81,4,110,7,3.9838e-4,ASV_00081,Raab,SE1
82,1,169,1,6.018e-4,ASV_00082,NUDC,UK1
82,6,37,2,3.31977e-4,ASV_00082,Park,UK2
82,4,91,7,4.53531e-4,ASV_00082,Raab,SE1
83,1,189,1,5.68766e-4,ASV_00083,NUDC,UK1
83,3,9,2,8.66951e-4,ASV_00083,Park,UK2
83,1,514,3,2.82632e-4,ASV_00083,Bian,IT1
83,2,130,4,6.71561e-4,ASV_00083,Fran,IT2
83,2,574,5,8.18644e-5,ASV_00083,Gand,IT3
83,5,163,6,2.17363e-4,ASV_00083,Mink,FI1
83,4,145,7,3.41641e-4,ASV_00083,Raab,SE1
84,1,86,1,7.53461e-4,ASV_00084,NUDC,UK1
84,6,4,2,4.79415e-4,ASV_00084,Park,UK2
84,1,362,3,3.67378e-4,ASV_00084,Bian,IT1
84,2,195,4,5.633e-4,ASV_00084,Fran,IT2
84,2,669,5,1.60611e-5,ASV_00084,Gand,IT3
