"","sp1","sp2","weight","sp1_inc","sp2_inc","obs_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","level","level_name","edge_type"
"12210",77,165,0.148,23,24,8,9,0.38517,0.79829,"ASV_00112","ASV_00513","Farm","Mink","not_significant"
"12211",77,166,0.142,23,23,10,8.7,0.84046,0.32457,"ASV_00112","ASV_00523","Farm","Mink","not_significant"
"12212",77,167,0.13,23,21,7,7.9,0.41102,0.78366,"ASV_00112","ASV_00538","Farm","Mink","not_significant"
"12213",77,168,0.179,23,29,19,10.9,1,2e-05,"ASV_00112","ASV_00543","Farm","Mink","pos"
"12214",77,169,0.26,23,42,13,15.8,0.09202,0.97078,"ASV_00112","ASV_00563","Farm","Mink","not_significant"
"12215",77,170,0.21,23,34,13,12.8,0.64019,0.56836,"ASV_00112","ASV_00570","Farm","Mink","not_significant"
"12216",77,171,0.173,23,28,11,10.6,0.69159,0.51138,"ASV_00112","ASV_00583","Farm","Mink","not_significant"
"12217",77,172,0.136,23,22,14,8.3,0.99969,0.00212,"ASV_00112","ASV_00587","Farm","Mink","pos"
"12218",77,173,0.192,23,31,10,11.7,0.26516,0.87633,"ASV_00112","ASV_00601","Farm","Mink","not_significant"
"12219",77,174,0.13,23,21,7,7.9,0.41102,0.78366,"ASV_00112","ASV_00603","Farm","Mink","not_significant"
"12220",77,175,0.253,23,41,14,15.5,0.29305,0.86462,"ASV_00112","ASV_00621","Farm","Mink","not_significant"
"12221",77,176,0.13,23,21,10,7.9,0.92384,0.18922,"ASV_00112","ASV_00626","Farm","Mink","not_significant"
"12222",77,177,0.117,23,19,12,7.2,0.99879,0.00696,"ASV_00112","ASV_00627","Farm","Mink","pos"
"12223",77,178,0.216,23,35,14,13.2,0.75605,0.43705,"ASV_00112","ASV_00638","Farm","Mink","not_significant"
"12224",77,179,0.167,23,27,10,10.2,0.56836,0.64019,"ASV_00112","ASV_00640","Farm","Mink","not_significant"
"12225",77,180,0.142,23,23,10,8.7,0.84046,0.32457,"ASV_00112","ASV_00643","Farm","Mink","not_significant"
"12226",77,181,0.247,23,40,16,15.1,0.78366,0.41102,"ASV_00112","ASV_00645","Farm","Mink","not_significant"
"12227",77,182,0.13,23,21,13,7.9,0.99903,0.00556,"ASV_00112","ASV_00656","Farm","Mink","pos"
"12228",77,183,0.192,23,31,16,11.7,0.99491,0.02139,"ASV_00112","ASV_00683","Farm","Mink","pos"
"12229",77,184,0.266,23,43,15,16.2,0.33712,0.83952,"ASV_00112","ASV_00704","Farm","Mink","not_significant"
"12230",77,185,0.179,23,29,12,10.9,0.79615,0.38222,"ASV_00112","ASV_00727","Farm","Mink","not_significant"
"12231",77,186,0.173,23,28,12,10.6,0.84843,0.30841,"ASV_00112","ASV_00729","Farm","Mink","not_significant"
"12232",77,187,0.136,23,22,13,8.3,0.99788,0.01054,"ASV_00112","ASV_00786","Farm","Mink","pos"
"12233",77,188,0.253,23,41,18,15.5,0.95875,0.12472,"ASV_00112","ASV_00805","Farm","Mink","not_significant"
"12234",77,189,0.13,23,21,7,7.9,0.41102,0.78366,"ASV_00112","ASV_00827","Farm","Mink","not_significant"
"12235",77,190,0.136,23,22,7,8.3,0.33315,0.83817,"ASV_00112","ASV_00883","Farm","Mink","not_significant"
"12236",77,191,0.204,23,33,10,12.4,0.15157,0.94075,"ASV_00112","ASV_00888","Farm","Mink","not_significant"
"12237",77,192,0.192,23,31,9,11.7,0.12367,0.95443,"ASV_00112","ASV_00930","Farm","Mink","not_significant"
"12238",77,193,0.161,23,26,9,9.8,0.43705,0.75605,"ASV_00112","ASV_00962","Farm","Mink","not_significant"
"12239",77,194,0.117,23,19,11,7.2,0.99304,0.02922,"ASV_00112","ASV_00973","Farm","Mink","pos"
"12240",77,195,0.204,23,33,12,12.4,0.51138,0.69159,"ASV_00112","ASV_01032","Farm","Mink","not_significant"
"12241",77,196,0.148,23,24,11,9,0.90718,0.216,"ASV_00112","ASV_01074","Farm","Mink","not_significant"
"12242",77,197,0.155,23,25,9,9.4,0.5174,0.68921,"ASV_00112","ASV_01111","Farm","Mink","not_significant"
"12243",77,198,0.136,23,22,8,8.3,0.5473,0.66685,"ASV_00112","ASV_01579","Farm","Mink","not_significant"
"12244",78,79,0.174,27,24,12,10.6,0.839,0.32138,"ASV_00113","ASV_00116","Farm","Mink","not_significant"
"12245",78,80,0.232,27,32,15,14.2,0.7545,0.43144,"ASV_00113","ASV_00121","Farm","Mink","not_significant"
"12246",78,81,0.189,27,26,15,11.5,0.98152,0.05931,"ASV_00113","ASV_00123","Farm","Mink","not_significant"
"12247",78,82,0.174,27,24,13,10.6,0.93554,0.161,"ASV_00113","ASV_00126","Farm","Mink","not_significant"
"12248",78,83,0.414,27,57,25,25.2,0.60153,0.7758,"ASV_00113","ASV_00128","Farm","Mink","not_significant"
"12249",78,84,0.152,27,21,12,9.3,0.95898,0.11591,"ASV_00113","ASV_00130","Farm","Mink","not_significant"
"12250",78,85,0.399,27,55,25,24.3,0.84047,0.45269,"ASV_00113","ASV_00131","Farm","Mink","not_significant"
"12251",78,86,0.138,27,19,9,8.4,0.72854,0.47839,"ASV_00113","ASV_00133","Farm","Mink","not_significant"
"12252",78,87,0.334,27,46,20,20.4,0.53073,0.69784,"ASV_00113","ASV_00136","Farm","Mink","not_significant"
"12253",78,88,0.312,27,43,18,19,0.38037,0.80696,"ASV_00113","ASV_00138","Farm","Mink","not_significant"
"12254",78,89,0.181,27,25,12,11.1,0.77398,0.40941,"ASV_00113","ASV_00144","Farm","Mink","not_significant"
"12255",78,90,0.203,27,28,14,12.4,0.86207,0.28355,"ASV_00113","ASV_00156","Farm","Mink","not_significant"
"12256",78,91,0.298,27,41,19,18.1,0.77034,0.42485,"ASV_00113","ASV_00157","Farm","Mink","not_significant"
"12257",78,92,0.225,27,31,14,13.7,0.65572,0.54542,"ASV_00113","ASV_00158","Farm","Mink","not_significant"
"12258",78,93,0.305,27,42,18,18.6,0.47839,0.72854,"ASV_00113","ASV_00163","Farm","Mink","not_significant"
"12259",78,94,0.261,27,36,14,15.9,0.22602,0.89901,"ASV_00113","ASV_00164","Farm","Mink","not_significant"
"12260",78,95,0.29,27,40,19,17.7,0.8348,0.3344,"ASV_00113","ASV_00171","Farm","Mink","not_significant"
"12261",78,96,0.239,27,33,15,14.6,0.67756,0.52227,"ASV_00113","ASV_00174","Farm","Mink","not_significant"
"12262",78,97,0.196,27,27,12,12,0.61242,0.59192,"ASV_00113","ASV_00177","Farm","Mink","not_significant"
"12263",78,98,0.174,27,24,14,10.6,0.9798,0.06446,"ASV_00113","ASV_00181","Farm","Mink","not_significant"
"12264",78,99,0.21,27,29,13,12.8,0.63407,0.56856,"ASV_00113","ASV_00185","Farm","Mink","not_significant"
"12265",78,100,0.276,27,38,19,16.8,0.92374,0.18602,"ASV_00113","ASV_00190","Farm","Mink","not_significant"
"12266",78,101,0.385,27,53,23,23.5,0.50783,0.76856,"ASV_00113","ASV_00197","Farm","Mink","not_significant"
"12267",78,102,0.167,27,23,12,10.2,0.89129,0.24119,"ASV_00113","ASV_00200","Farm","Mink","not_significant"
"12268",78,103,0.232,27,32,12,14.2,0.19529,0.91562,"ASV_00113","ASV_00201","Farm","Mink","not_significant"
"12269",78,104,0.247,27,34,15,15,0.59192,0.61242,"ASV_00113","ASV_00204","Farm","Mink","not_significant"
"12270",78,105,0.145,27,20,10,8.9,0.81723,0.36014,"ASV_00113","ASV_00206","Farm","Mink","not_significant"
"12271",78,106,0.138,27,19,9,8.4,0.72854,0.47839,"ASV_00113","ASV_00209","Farm","Mink","not_significant"
"12272",78,107,0.174,27,24,15,10.6,0.99514,0.0202,"ASV_00113","ASV_00210","Farm","Mink","pos"
"12273",78,108,0.196,27,27,12,12,0.61242,0.59192,"ASV_00113","ASV_00218","Farm","Mink","not_significant"
"12274",78,109,0.203,27,28,16,12.4,0.98351,0.05378,"ASV_00113","ASV_00223","Farm","Mink","not_significant"
"12275",78,110,0.356,27,49,23,21.7,0.88076,0.30215,"ASV_00113","ASV_00224","Farm","Mink","not_significant"
"12276",78,111,0.37,27,51,21,22.6,0.22683,0.9254,"ASV_00113","ASV_00232","Farm","Mink","not_significant"
"12277",78,112,0.239,27,33,16,14.6,0.83625,0.32244,"ASV_00113","ASV_00235","Farm","Mink","not_significant"
"12278",78,113,0.218,27,30,10,13.3,0.07566,0.9748,"ASV_00113","ASV_00240","Farm","Mink","not_significant"
"12279",78,114,0.399,27,55,25,24.3,0.84047,0.45269,"ASV_00113","ASV_00242","Farm","Mink","not_significant"
"12280",78,115,0.16,27,22,9,9.7,0.45048,0.74597,"ASV_00113","ASV_00248","Farm","Mink","not_significant"
"12281",78,116,0.399,27,55,25,24.3,0.84047,0.45269,"ASV_00113","ASV_00249","Farm","Mink","not_significant"
"12282",78,117,0.29,27,40,17,17.7,0.45453,0.74369,"ASV_00113","ASV_00255","Farm","Mink","not_significant"
"12283",78,118,0.196,27,27,12,12,0.61242,0.59192,"ASV_00113","ASV_00258","Farm","Mink","not_significant"
"12284",78,119,0.181,27,25,11,11.1,0.59059,0.61571,"ASV_00113","ASV_00260","Farm","Mink","not_significant"
"12285",78,120,0.21,27,29,13,12.8,0.63407,0.56856,"ASV_00113","ASV_00265","Farm","Mink","not_significant"
"12286",78,121,0.181,27,25,13,11.1,0.89901,0.22602,"ASV_00113","ASV_00269","Farm","Mink","not_significant"
"12287",78,122,0.152,27,21,7,9.3,0.1652,0.93632,"ASV_00113","ASV_00270","Farm","Mink","not_significant"
"12288",78,123,0.276,27,38,19,16.8,0.92374,0.18602,"ASV_00113","ASV_00275","Farm","Mink","not_significant"
"12289",78,124,0.167,27,23,10,10.2,0.56836,0.64019,"ASV_00113","ASV_00277","Farm","Mink","not_significant"
"12290",78,125,0.203,27,28,14,12.4,0.86207,0.28355,"ASV_00113","ASV_00281","Farm","Mink","not_significant"
"12291",78,126,0.145,27,20,9,8.9,0.63986,0.57515,"ASV_00113","ASV_00283","Farm","Mink","not_significant"
"12292",78,127,0.167,27,23,10,10.2,0.56836,0.64019,"ASV_00113","ASV_00288","Farm","Mink","not_significant"
"12293",78,128,0.29,27,40,21,17.7,0.98144,0.06368,"ASV_00113","ASV_00290","Farm","Mink","not_significant"
"12294",78,129,0.276,27,38,18,16.8,0.81398,0.35981,"ASV_00113","ASV_00292","Farm","Mink","not_significant"
"12295",78,130,0.218,27,30,14,13.3,0.73538,0.45458,"ASV_00113","ASV_00298","Farm","Mink","not_significant"
"12296",78,131,0.225,27,31,16,13.7,0.92434,0.17964,"ASV_00113","ASV_00309","Farm","Mink","not_significant"
"12297",78,132,0.319,27,44,20,19.5,0.72053,0.49638,"ASV_00113","ASV_00310","Farm","Mink","not_significant"
"12298",78,133,0.174,27,24,11,10.6,0.67862,0.52494,"ASV_00113","ASV_00311","Farm","Mink","not_significant"
"12299",78,134,0.152,27,21,13,9.3,0.98889,0.04102,"ASV_00113","ASV_00318","Farm","Mink","pos"
"12300",78,135,0.138,27,19,10,8.4,0.87754,0.27146,"ASV_00113","ASV_00323","Farm","Mink","not_significant"
"12301",78,136,0.181,27,25,13,11.1,0.89901,0.22602,"ASV_00113","ASV_00324","Farm","Mink","not_significant"
"12302",78,137,0.181,27,25,15,11.1,0.99016,0.03575,"ASV_00113","ASV_00329","Farm","Mink","pos"
"12303",78,138,0.138,27,19,10,8.4,0.87754,0.27146,"ASV_00113","ASV_00331","Farm","Mink","not_significant"
"12304",78,139,0.247,27,34,19,15,0.99012,0.03598,"ASV_00113","ASV_00335","Farm","Mink","pos"
"12305",78,140,0.167,27,23,13,10.2,0.96136,0.10871,"ASV_00113","ASV_00338","Farm","Mink","not_significant"
"12306",78,141,0.174,27,24,12,10.6,0.839,0.32138,"ASV_00113","ASV_00341","Farm","Mink","not_significant"
"12307",78,142,0.174,27,24,14,10.6,0.9798,0.06446,"ASV_00113","ASV_00342","Farm","Mink","not_significant"
"12308",78,143,0.232,27,32,18,14.2,0.98788,0.04202,"ASV_00113","ASV_00351","Farm","Mink","pos"
"12309",78,144,0.298,27,41,20,18.1,0.90248,0.22966,"ASV_00113","ASV_00356","Farm","Mink","not_significant"
"12310",78,145,0.167,27,23,12,10.2,0.89129,0.24119,"ASV_00113","ASV_00360","Farm","Mink","not_significant"
"12311",78,146,0.145,27,20,9,8.9,0.63986,0.57515,"ASV_00113","ASV_00365","Farm","Mink","not_significant"
"12312",78,147,0.218,27,30,13,13.3,0.54542,0.65572,"ASV_00113","ASV_00377","Farm","Mink","not_significant"
"12313",78,148,0.261,27,36,18,15.9,0.91113,0.20629,"ASV_00113","ASV_00379","Farm","Mink","not_significant"
"12314",78,149,0.203,27,28,16,12.4,0.98351,0.05378,"ASV_00113","ASV_00387","Farm","Mink","not_significant"
"12315",78,150,0.174,27,24,13,10.6,0.93554,0.161,"ASV_00113","ASV_00388","Farm","Mink","not_significant"
"12316",78,151,0.181,27,25,10,11.1,0.38429,0.79371,"ASV_00113","ASV_00397","Farm","Mink","not_significant"
"12317",78,152,0.239,27,33,17,14.6,0.93323,0.16375,"ASV_00113","ASV_00406","Farm","Mink","not_significant"
"12318",78,153,0.232,27,32,18,14.2,0.98788,0.04202,"ASV_00113","ASV_00425","Farm","Mink","pos"
"12319",78,154,0.327,27,45,21,19.9,0.82261,0.36879,"ASV_00113","ASV_00426","Farm","Mink","not_significant"
"12320",78,155,0.218,27,30,14,13.3,0.73538,0.45458,"ASV_00113","ASV_00435","Farm","Mink","not_significant"
"12321",78,156,0.348,27,48,23,21.2,0.9239,0.21629,"ASV_00113","ASV_00452","Farm","Mink","not_significant"
"12322",78,157,0.138,27,19,10,8.4,0.87754,0.27146,"ASV_00113","ASV_00464","Farm","Mink","not_significant"
"12323",78,158,0.232,27,32,15,14.2,0.7545,0.43144,"ASV_00113","ASV_00474","Farm","Mink","not_significant"
"12324",78,159,0.225,27,31,17,13.7,0.9748,0.07566,"ASV_00113","ASV_00477","Farm","Mink","not_significant"
"12325",78,160,0.21,27,29,12,12.8,0.43144,0.7545,"ASV_00113","ASV_00478","Farm","Mink","not_significant"
"12326",78,161,0.261,27,36,18,15.9,0.91113,0.20629,"ASV_00113","ASV_00481","Farm","Mink","not_significant"
"12327",78,162,0.167,27,23,13,10.2,0.96136,0.10871,"ASV_00113","ASV_00483","Farm","Mink","not_significant"
"12328",78,163,0.138,27,19,10,8.4,0.87754,0.27146,"ASV_00113","ASV_00497","Farm","Mink","not_significant"
"12329",78,164,0.145,27,20,11,8.9,0.92688,0.18277,"ASV_00113","ASV_00499","Farm","Mink","not_significant"
"12330",78,165,0.174,27,24,12,10.6,0.839,0.32138,"ASV_00113","ASV_00513","Farm","Mink","not_significant"
"12331",78,166,0.167,27,23,13,10.2,0.96136,0.10871,"ASV_00113","ASV_00523","Farm","Mink","not_significant"
"12332",78,167,0.152,27,21,9,9.3,0.54547,0.6656,"ASV_00113","ASV_00538","Farm","Mink","not_significant"
"12333",78,168,0.21,27,29,17,12.8,0.99228,0.02892,"ASV_00113","ASV_00543","Farm","Mink","pos"
"12334",78,169,0.305,27,42,18,18.6,0.47839,0.72854,"ASV_00113","ASV_00563","Farm","Mink","not_significant"
"12335",78,170,0.247,27,34,16,15,0.77391,0.40808,"ASV_00113","ASV_00570","Farm","Mink","not_significant"
"12336",78,171,0.203,27,28,12,12.4,0.52227,0.67756,"ASV_00113","ASV_00583","Farm","Mink","not_significant"
"12337",78,172,0.16,27,22,14,9.7,0.99487,0.02158,"ASV_00113","ASV_00587","Farm","Mink","pos"
"12338",78,173,0.225,27,31,11,13.7,0.12597,0.95201,"ASV_00113","ASV_00601","Farm","Mink","not_significant"
"12339",78,174,0.152,27,21,12,9.3,0.95898,0.11591,"ASV_00113","ASV_00603","Farm","Mink","not_significant"
"12340",78,175,0.298,27,41,18,18.1,0.57515,0.63986,"ASV_00113","ASV_00621","Farm","Mink","not_significant"
"12341",78,176,0.152,27,21,10,9.3,0.74369,0.45453,"ASV_00113","ASV_00626","Farm","Mink","not_significant"
"12342",78,177,0.138,27,19,12,8.4,0.98874,0.04275,"ASV_00113","ASV_00627","Farm","Mink","pos"
"12343",78,178,0.254,27,35,16,15.5,0.69977,0.4989,"ASV_00113","ASV_00638","Farm","Mink","not_significant"
"12344",78,179,0.196,27,27,14,12,0.90715,0.21074,"ASV_00113","ASV_00640","Farm","Mink","not_significant"
"12345",78,180,0.167,27,23,14,10.2,0.98938,0.03864,"ASV_00113","ASV_00643","Farm","Mink","pos"
"12346",78,181,0.29,27,40,19,17.7,0.8348,0.3344,"ASV_00113","ASV_00645","Farm","Mink","not_significant"
"12347",78,182,0.152,27,21,14,9.3,0.99775,0.01111,"ASV_00113","ASV_00656","Farm","Mink","pos"
"12348",78,183,0.225,27,31,16,13.7,0.92434,0.17964,"ASV_00113","ASV_00683","Farm","Mink","not_significant"
"12349",78,184,0.312,27,43,19,19,0.60221,0.61963,"ASV_00113","ASV_00704","Farm","Mink","not_significant"
"12350",78,185,0.21,27,29,15,12.8,0.91562,0.19529,"ASV_00113","ASV_00727","Farm","Mink","not_significant"
"12351",78,186,0.203,27,28,12,12.4,0.52227,0.67756,"ASV_00113","ASV_00729","Farm","Mink","not_significant"
"12352",78,187,0.16,27,22,12,9.7,0.9309,0.17207,"ASV_00113","ASV_00786","Farm","Mink","not_significant"
"12353",78,188,0.298,27,41,19,18.1,0.77034,0.42485,"ASV_00113","ASV_00805","Farm","Mink","not_significant"
"12354",78,189,0.152,27,21,8,9.3,0.3344,0.8348,"ASV_00113","ASV_00827","Farm","Mink","not_significant"
"12355",78,190,0.16,27,22,8,9.7,0.25403,0.88556,"ASV_00113","ASV_00883","Farm","Mink","not_significant"
"12356",78,191,0.239,27,33,17,14.6,0.93323,0.16375,"ASV_00113","ASV_00888","Farm","Mink","not_significant"
"12357",78,192,0.225,27,31,12,13.7,0.26462,0.87403,"ASV_00113","ASV_00930","Farm","Mink","not_significant"
"12358",78,193,0.189,27,26,12,11.5,0.69757,0.5011,"ASV_00113","ASV_00962","Farm","Mink","not_significant"
"12359",78,194,0.138,27,19,9,8.4,0.72854,0.47839,"ASV_00113","ASV_00973","Farm","Mink","not_significant"
"12360",78,195,0.239,27,33,16,14.6,0.83625,0.32244,"ASV_00113","ASV_01032","Farm","Mink","not_significant"
"12361",78,196,0.174,27,24,13,10.6,0.93554,0.161,"ASV_00113","ASV_01074","Farm","Mink","not_significant"
"12362",78,197,0.181,27,25,11,11.1,0.59059,0.61571,"ASV_00113","ASV_01111","Farm","Mink","not_significant"
"12363",78,198,0.16,27,22,12,9.7,0.9309,0.17207,"ASV_00113","ASV_01579","Farm","Mink","not_significant"
"12364",79,80,0.206,24,32,16,12.6,0.98058,0.06282,"ASV_00116","ASV_00121","Farm","Mink","not_significant"
"12365",79,81,0.168,24,26,13,10.2,0.95849,0.11452,"ASV_00116","ASV_00123","Farm","Mink","not_significant"
"12366",79,82,0.155,24,24,11,9.4,0.86504,0.28457,"ASV_00116","ASV_00126","Farm","Mink","not_significant"
"12367",79,83,0.368,24,57,22,22.4,0.5161,0.83613,"ASV_00116","ASV_00128","Farm","Mink","not_significant"
"12368",79,84,0.135,24,21,14,8.3,0.99972,0.00194,"ASV_00116","ASV_00130","Farm","Mink","pos"
"12369",79,85,0.355,24,55,23,21.6,0.95813,0.23028,"ASV_00116","ASV_00131","Farm","Mink","not_significant"
"12370",79,86,0.123,24,19,13,7.5,0.99968,0.00227,"ASV_00116","ASV_00133","Farm","Mink","pos"
"12371",79,87,0.297,24,46,20,18.1,0.9307,0.1981,"ASV_00116","ASV_00136","Farm","Mink","not_significant"
"12372",79,88,0.277,24,43,21,16.9,0.99699,0.01746,"ASV_00116","ASV_00138","Farm","Mink","pos"
"12373",79,89,0.161,24,25,12,9.8,0.92199,0.18753,"ASV_00116","ASV_00144","Farm","Mink","not_significant"
"12374",79,90,0.181,24,28,15,11,0.99108,0.03322,"ASV_00116","ASV_00156","Farm","Mink","pos"
"12375",79,91,0.264,24,41,21,16.1,0.99915,0.00601,"ASV_00116","ASV_00157","Farm","Mink","pos"
"12376",79,92,0.2,24,31,11,12.2,0.35757,0.81303,"ASV_00116","ASV_00158","Farm","Mink","not_significant"
"12377",79,93,0.271,24,42,20,16.5,0.9896,0.04391,"ASV_00116","ASV_00163","Farm","Mink","pos"
"12378",79,94,0.232,24,36,19,14.2,0.99821,0.00948,"ASV_00116","ASV_00164","Farm","Mink","pos"
"12379",79,95,0.258,24,40,20,15.7,0.99663,0.01725,"ASV_00116","ASV_00171","Farm","Mink","pos"
"12380",79,96,0.213,24,33,17,13,0.99185,0.03139,"ASV_00116","ASV_00174","Farm","Mink","pos"
"12381",79,97,0.174,24,27,12,10.6,0.839,0.32138,"ASV_00116","ASV_00177","Farm","Mink","not_significant"
"12382",79,98,0.155,24,24,13,9.4,0.98523,0.05068,"ASV_00116","ASV_00181","Farm","Mink","not_significant"
"12383",79,99,0.187,24,29,15,11.4,0.98445,0.05215,"ASV_00116","ASV_00185","Farm","Mink","not_significant"
"12384",79,100,0.245,24,38,20,15,0.99904,0.00596,"ASV_00116","ASV_00190","Farm","Mink","pos"
"12385",79,101,0.342,24,53,23,20.9,0.98689,0.09702,"ASV_00116","ASV_00197","Farm","Mink","not_significant"
"12386",79,102,0.148,24,23,12,9,0.96877,0.09282,"ASV_00116","ASV_00200","Farm","Mink","not_significant"
"12387",79,103,0.206,24,32,19,12.6,0.9999,0.00079,"ASV_00116","ASV_00201","Farm","Mink","pos"
"12388",79,104,0.219,24,34,16,13.4,0.95118,0.13114,"ASV_00116","ASV_00204","Farm","Mink","not_significant"
"12389",79,105,0.129,24,20,11,7.9,0.97831,0.07148,"ASV_00116","ASV_00206","Farm","Mink","not_significant"
"12390",79,106,0.123,24,19,8,7.5,0.72039,0.49135,"ASV_00116","ASV_00209","Farm","Mink","not_significant"
"12391",79,107,0.155,24,24,9,9.4,0.51392,0.69208,"ASV_00116","ASV_00210","Farm","Mink","not_significant"
"12392",79,108,0.174,24,27,13,10.6,0.93554,0.161,"ASV_00116","ASV_00218","Farm","Mink","not_significant"
"12393",79,109,0.181,24,28,13,11,0.90431,0.21761,"ASV_00116","ASV_00223","Farm","Mink","not_significant"
"12394",79,110,0.316,24,49,21,19.3,0.93197,0.21257,"ASV_00116","ASV_00224","Farm","Mink","not_significant"
"12395",79,111,0.329,24,51,22,20.1,0.96303,0.15514,"ASV_00116","ASV_00232","Farm","Mink","not_significant"
"12396",79,112,0.213,24,33,18,13,0.99843,0.00815,"ASV_00116","ASV_00235","Farm","Mink","pos"
"12397",79,113,0.193,24,30,15,11.8,0.97416,0.07846,"ASV_00116","ASV_00240","Farm","Mink","not_significant"
"12398",79,114,0.355,24,55,24,21.6,1,0.04187,"ASV_00116","ASV_00242","Farm","Mink","pos"
"12399",79,115,0.142,24,22,4,8.7,0.01031,0.99817,"ASV_00116","ASV_00248","Farm","Mink","neg"
"12400",79,116,0.355,24,55,23,21.6,0.95813,0.23028,"ASV_00116","ASV_00249","Farm","Mink","not_significant"
"12401",79,117,0.258,24,40,20,15.7,0.99663,0.01725,"ASV_00116","ASV_00255","Farm","Mink","pos"
"12402",79,118,0.174,24,27,14,10.6,0.9798,0.06446,"ASV_00116","ASV_00258","Farm","Mink","not_significant"
"12403",79,119,0.161,24,25,13,9.8,0.97455,0.07801,"ASV_00116","ASV_00260","Farm","Mink","not_significant"
"12404",79,120,0.187,24,29,14,11.4,0.94785,0.13633,"ASV_00116","ASV_00265","Farm","Mink","not_significant"
"12405",79,121,0.161,24,25,13,9.8,0.97455,0.07801,"ASV_00116","ASV_00269","Farm","Mink","not_significant"
"12406",79,122,0.135,24,21,11,8.3,0.96252,0.10889,"ASV_00116","ASV_00270","Farm","Mink","not_significant"
"12407",79,123,0.245,24,38,20,15,0.99904,0.00596,"ASV_00116","ASV_00275","Farm","Mink","pos"
"12408",79,124,0.148,24,23,13,9,0.99193,0.03123,"ASV_00116","ASV_00277","Farm","Mink","pos"
"12409",79,125,0.181,24,28,13,11,0.90431,0.21761,"ASV_00116","ASV_00281","Farm","Mink","not_significant"
"12410",79,126,0.129,24,20,11,7.9,0.97831,0.07148,"ASV_00116","ASV_00283","Farm","Mink","not_significant"
"12411",79,127,0.148,24,23,12,9,0.96877,0.09282,"ASV_00116","ASV_00288","Farm","Mink","not_significant"
"12412",79,128,0.258,24,40,20,15.7,0.99663,0.01725,"ASV_00116","ASV_00290","Farm","Mink","pos"
"12413",79,129,0.245,24,38,16,15,0.79829,0.38517,"ASV_00116","ASV_00292","Farm","Mink","not_significant"
